Player Name,Team,Total Points,Position,Goals Scored,Assists,Clean Sheets,Yellow Cards,Red Cards,Goals Conceded,Own Goals,Penalties Missed,Penalties Saved,Saves,Bonus Points
Kevin De Bruyne,Man City,18,MID,1,1,1,1,0,3,0,0,0,0,2
Sávio 'Savinho' Moreira de Oliveira,Man City,18,MID,0,3,0,1,0,4,0,0,0,0,3
Marcus Tavernier,Bournemouth,18,MID,1,0,1,0,0,7,0,0,0,0,2
Raúl Jiménez,Fulham,18,FWD,2,0,1,0,0,2,0,0,0,0,3
Murillo Santiago Costa dos Santos,Nott'm Forest,18,DEF,0,0,2,0,0,4,0,0,0,0,1
Morgan Rogers,Aston Villa,18,MID,0,2,0,1,0,7,0,0,0,0,3
Diogo Teixeira da Silva,Liverpool,18,MID,1,1,3,0,0,0,0,0,0,0,0
Dean Henderson,Crystal Palace,17,GK,0,0,1,1,0,7,0,0,0,19,2
Jørgen Strand Larsen,Wolves,17,FWD,1,1,1,0,0,11,0,0,0,0,0
Youri Tielemans,Aston Villa,17,MID,0,2,0,1,0,7,0,0,0,0,2
Antonee Robinson,Fulham,17,DEF,0,2,0,1,0,5,0,0,0,0,2
Bernardo Veiga de Carvalho e Silva,Man City,17,MID,0,2,1,1,0,4,0,0,0,0,2
Tyler Dibling,Southampton,16,MID,1,0,1,0,0,4,0,0,0,0,3
Leif Davis,Ipswich,16,DEF,0,1,1,0,0,8,0,0,0,0,2
Levi Colwill,Chelsea,16,DEF,0,0,2,1,0,5,0,0,0,0,1
Marcus Rashford,Man Utd,16,MID,1,0,2,0,0,4,0,0,0,0,0
Arijanet Muric,Ipswich,16,GK,0,0,1,0,0,6,0,0,0,12,3
Lewis Dunk,Brighton,16,DEF,0,0,2,1,0,4,0,0,0,0,0
Lucas Digne,Aston Villa,16,DEF,0,2,0,0,0,6,0,0,0,0,2
Luis Sinisterra,Bournemouth,16,MID,1,1,0,0,0,3,0,0,0,0,2
Nikola Milenković,Nott'm Forest,15,DEF,0,0,2,0,0,3,0,0,0,0,0
Max Kilman,West Ham,15,DEF,0,1,1,2,0,9,0,0,0,0,3
Morgan Gibbs-White,Nott'm Forest,15,MID,1,0,2,1,1,4,0,0,0,0,2
Jurriën Timber,Arsenal,15,DEF,0,0,2,2,0,2,0,0,0,0,0
Gabriel Martinelli Silva,Arsenal,15,MID,0,1,3,0,0,1,0,0,0,0,0
Alejandro Garnacho,Man Utd,15,MID,1,1,1,1,0,4,0,0,0,0,0
Rico Lewis,Man City,15,DEF,0,1,1,0,0,3,0,0,0,0,1
Sam Morsy,Ipswich,15,MID,1,0,1,3,0,8,0,0,0,0,2
Mark Flekken,Brentford,15,GK,0,0,0,0,0,9,0,0,0,28,0
Bruno Borges Fernandes,Man Utd,15,MID,0,1,3,1,0,4,0,0,0,0,0
Tomáš Souček,West Ham,15,MID,1,1,1,2,0,5,0,0,0,0,1
Jean-Ricner Bellegarde,Wolves,15,MID,1,0,2,1,0,7,0,0,0,0,0
Joelinton Cássio Apolinário de Lira,Newcastle,15,MID,1,0,1,3,0,5,0,0,0,0,3
Ezri Konsa Ngoyo,Aston Villa,15,DEF,1,0,0,0,0,7,0,0,0,0,1
Bruno Guimarães Rodriguez Moura,Newcastle,15,MID,0,1,1,1,0,6,0,0,0,0,2
Joshua Zirkzee,Man Utd,14,FWD,1,0,2,1,0,4,0,0,0,0,3
Lucas Tolentino Coelho de Lima,West Ham,14,MID,1,0,1,1,0,7,0,0,0,0,0
Simon Adingra,Brighton,14,MID,1,1,0,0,0,1,0,0,0,0,0
Guglielmo Vicario,Spurs,14,GK,0,0,1,1,0,5,0,0,0,12,0
Moisés Caicedo Corozo,Chelsea,14,MID,0,1,2,1,0,5,0,0,0,0,0
Tyrick Mitchell,Crystal Palace,14,DEF,0,1,1,0,0,7,0,0,0,0,0
Elliot Anderson,Nott'm Forest,14,MID,0,1,2,1,0,4,0,0,0,0,2
Marc Cucurella Saseta,Chelsea,14,DEF,0,0,2,3,0,4,0,0,0,0,0
Abdul Fatawu,Leicester,14,MID,0,1,0,0,0,6,0,0,0,0,3
Liam Delap,Ipswich,13,FWD,1,0,0,1,0,7,0,0,0,0,1
Joško Gvardiol,Man City,13,DEF,0,0,1,0,0,4,0,0,0,0,1
Nathan Collins,Brentford,13,DEF,0,2,0,1,0,9,0,0,0,0,1
Tino Livramento,Newcastle,13,DEF,0,0,1,0,0,4,0,0,0,0,1
Daniel Muñoz,Crystal Palace,13,DEF,0,1,1,1,0,7,0,0,0,0,0
Bernd Leno,Fulham,13,GK,0,0,0,1,0,5,0,0,0,16,0
Konstantinos Mavropanos,West Ham,13,DEF,0,0,1,0,0,9,0,0,0,0,2
Alexis Mac Allister,Liverpool,13,MID,0,0,4,0,0,0,0,0,0,0,0
Sugawara Yukinari,Southampton,13,DEF,1,0,0,0,0,9,0,0,0,0,0
Yankuba Minteh,Brighton,13,MID,0,2,1,2,0,3,0,0,0,0,0
Micky van de Ven,Spurs,13,DEF,0,1,1,2,0,3,0,0,0,0,0
Facundo Buonanotte,Leicester,13,MID,1,1,0,1,0,3,0,0,0,0,0
Iliman Ndiaye,Everton,13,FWD,1,0,1,1,0,7,0,0,0,0,2
Ryan Gravenberch,Liverpool,12,MID,0,0,4,2,0,1,0,0,0,0,0
Wout Faes,Leicester,12,DEF,1,0,0,1,0,8,0,0,0,0,0
Manuel Akanji,Man City,12,DEF,0,0,1,1,0,5,0,0,0,0,0
Dejan Kulusevski,Spurs,12,MID,0,1,1,1,0,4,0,0,0,0,0
Alphonse Areola,West Ham,12,GK,0,0,1,0,0,8,0,0,0,12,0
Lewis Cook,Bournemouth,12,MID,1,0,0,3,0,8,0,0,0,0,0
Sam Szmodics,Ipswich,12,MID,1,0,0,1,0,5,0,0,0,0,0
Destiny Udogie,Spurs,12,DEF,0,0,1,1,0,5,0,0,0,0,0
Ryan Yates,Nott'm Forest,12,MID,0,1,1,1,0,1,0,0,0,0,2
Vitaly Janelt,Brentford,11,MID,0,0,1,0,0,8,0,0,0,0,0
Mohammed Kudus,West Ham,11,MID,0,0,1,0,0,9,0,0,0,0,0
Jacob Murphy,Newcastle,11,MID,0,2,0,1,0,3,0,0,0,0,0
Jacob Greaves,Ipswich,11,DEF,0,0,1,0,0,8,0,0,0,0,0
Axel Tuanzebe,Ipswich,11,DEF,0,0,1,0,0,8,0,0,0,0,0
Rodrigo Muniz Carvalho,Fulham,11,FWD,0,1,1,0,0,3,0,0,0,0,0
Riccardo Calafiori,Arsenal,11,DEF,1,0,0,0,0,1,0,0,0,0,1
Mads Hermansen,Leicester,11,GK,0,0,0,0,0,8,0,0,0,18,0
Jacob Ramsey,Aston Villa,11,MID,0,1,0,0,0,6,0,0,0,0,0
Christopher Nkunku,Chelsea,11,MID,1,0,0,0,0,1,0,0,0,0,1
Kevin Schade,Brentford,11,MID,0,1,1,0,0,2,0,0,0,0,0
Keane Lewis-Potter,Brentford,11,MID,0,1,0,0,0,7,0,0,0,0,0
Wesley Fofana,Chelsea,10,DEF,0,0,1,3,0,5,0,0,0,0,2
Anthony Elanga,Nott'm Forest,10,MID,0,1,1,1,0,3,0,0,0,0,0
Lewis Hall,Newcastle,10,DEF,0,0,1,1,0,2,0,0,0,0,0
Dominic Solanke-Mitchell,Spurs,10,FWD,1,0,0,0,0,3,0,0,0,0,0
Bart Verbruggen,Brighton,10,GK,0,0,1,1,0,3,0,0,0,9,0
Yves Bissouma,Spurs,10,MID,1,0,1,2,0,2,0,0,0,0,1
Emil Krafth,Newcastle,10,DEF,0,0,1,0,0,2,0,0,0,0,0
Marc Guéhi,Crystal Palace,10,DEF,0,0,1,1,0,7,0,0,0,0,0
Adam Smith,Bournemouth,10,DEF,0,0,1,1,0,1,0,0,0,0,0
Neco Williams,Nott'm Forest,10,DEF,0,0,1,2,0,2,0,0,0,0,0
Kobbie Mainoo,Man Utd,10,MID,0,0,3,3,0,5,0,0,0,0,0
Justin Kluivert,Bournemouth,10,MID,0,1,2,3,0,5,0,0,0,0,0
Leandro Trossard,Arsenal,10,MID,1,0,1,0,1,3,0,0,0,0,1
Emerson Palmieri dos Santos,West Ham,9,DEF,0,0,1,1,0,8,0,0,0,0,0
Emiliano Martínez Romero,Aston Villa,9,GK,0,0,0,1,0,7,0,0,0,10,0
Adam Lallana,Southampton,9,MID,0,2,0,1,0,1,0,0,0,0,1
Vladimír Coufal,West Ham,9,DEF,0,0,1,0,0,3,0,0,0,0,0
Enzo Fernández,Chelsea,9,MID,0,0,1,0,0,5,0,0,0,0,0
John McGinn,Aston Villa,9,MID,0,0,1,1,0,5,0,0,0,0,0
Jérémy Doku,Man City,9,MID,0,0,1,0,0,4,0,0,0,0,0
John Stones,Man City,9,DEF,1,0,0,1,0,1,0,0,0,0,0
Caoimhin Kelleher,Liverpool,9,GK,0,0,1,0,0,0,0,0,0,7,1
Calvin Bassey,Fulham,9,DEF,0,0,0,1,0,5,0,0,0,0,0
Jason Steele,Brighton,9,GK,0,0,1,0,0,1,0,0,0,3,1
Mathias Jensen,Brentford,9,MID,0,1,0,1,0,3,0,0,0,0,1
Kenny Tete,Fulham,9,DEF,0,0,0,1,0,5,0,0,0,0,0
Mikkel Damsgaard,Brentford,9,MID,0,0,1,0,0,5,0,0,0,0,0
Darwin Núñez Ribeiro,Liverpool,9,FWD,1,0,1,0,0,1,0,0,0,0,0
Chris Richards,Crystal Palace,9,DEF,0,0,1,1,0,5,0,0,0,0,0
Danny Ings,West Ham,9,FWD,1,0,0,0,0,0,0,0,0,0,3
Andreas Hoelgebaum Pereira,Fulham,9,MID,0,0,1,2,0,4,0,0,0,0,0
Adam Wharton,Crystal Palace,9,MID,0,0,0,0,0,6,0,0,0,0,0
Michael Keane,Everton,9,DEF,1,0,0,2,0,14,0,0,0,0,0
Harry Winks,Leicester,9,MID,0,0,0,1,0,8,0,0,0,0,0
Illia Zabarnyi,Bournemouth,8,DEF,0,0,0,0,0,8,0,0,0,0,0
Ismaïla Sarr,Crystal Palace,8,MID,0,1,0,0,0,1,0,0,0,0,0
Flynn Downes,Southampton,8,MID,0,0,0,2,0,9,0,0,0,0,0
Harry Maguire,Man Utd,8,DEF,0,0,1,2,0,1,0,0,0,0,0
Lloyd Kelly,Newcastle,8,DEF,0,1,0,1,0,4,0,0,0,0,0
Jack Harrison,Everton,8,MID,0,0,0,0,0,10,0,0,0,0,0
Guido Rodríguez,West Ham,8,MID,0,0,1,2,0,8,0,0,0,0,0
Idrissa Gueye,Everton,8,MID,0,0,0,0,0,12,0,0,0,0,0
Jordan Pickford,Everton,8,GK,0,0,0,0,0,14,0,0,0,14,0
João Félix Sequeira,Chelsea,8,MID,1,0,0,1,0,0,0,0,0,0,0
Daichi Kamada,Crystal Palace,8,MID,0,0,1,1,0,4,0,0,0,0,0
Rúben Gato Alves Dias,Man City,8,DEF,0,0,1,2,0,4,1,0,0,0,0
Reiss Nelson,Fulham,8,MID,1,0,0,1,0,1,0,0,0,0,1
Dango Ouattara,Bournemouth,8,MID,0,1,0,0,0,2,0,0,0,0,0
Dan Burn,Newcastle,8,DEF,0,0,1,3,0,6,1,0,0,0,0
Ben Brereton Díaz,Southampton,8,MID,0,0,0,1,0,8,0,0,0,0,0
Ryan Christie,Bournemouth,8,MID,0,0,2,3,0,5,0,0,0,0,0
Omari Giraud-Hutchinson,Ipswich,8,MID,0,0,1,3,0,8,0,0,0,0,0
Dara O'Shea,Ipswich,8,DEF,0,0,1,1,0,1,0,0,0,0,1
Aaron Ramsdale,Southampton,8,GK,0,0,0,0,0,7,0,0,0,16,0
Jadon Sancho,Chelsea,7,MID,0,2,0,1,0,0,0,0,0,0,0
Joe Aribo,Southampton,7,MID,0,0,0,0,0,6,0,0,0,0,0
Michail Antonio,West Ham,7,FWD,0,0,1,1,0,4,0,0,0,0,0
Carlos Baleba,Brighton,7,MID,0,0,1,1,0,2,0,0,0,0,0
Axel Disasi,Chelsea,7,DEF,0,0,1,0,0,0,0,0,0,0,0
Carlos Henrique Casimiro,Man Utd,7,MID,0,0,1,0,0,4,0,0,0,0,0
Sean Longstaff,Newcastle,7,MID,0,0,1,1,0,3,0,0,0,0,0
James Justin,Leicester,7,DEF,0,0,0,0,0,8,0,0,0,0,0
Mats Wieffer,Brighton,7,MID,0,1,1,0,0,1,0,0,0,0,0
Jan Bednarek,Southampton,7,DEF,0,0,0,1,0,9,0,0,0,0,0
Mateus Gonçalo Espanha Fernandes,Southampton,7,MID,0,0,1,0,0,4,0,0,0,0,0
Tosin Adarabioyo,Chelsea,7,DEF,0,0,1,0,0,0,0,0,0,0,0
Tim Iroegbunam,Everton,7,MID,0,0,0,2,0,13,0,0,0,0,0
Ramón Sosa,Nott'm Forest,7,MID,1,0,0,0,0,0,0,0,0,0,0
Issa Diop,Fulham,7,DEF,0,0,0,0,0,3,0,0,0,0,0
Christian Nørgaard,Brentford,7,MID,0,0,0,1,0,6,0,0,0,0,0
Norberto Murara Neto,Arsenal,7,GK,0,0,0,0,0,2,0,0,0,11,0
Martin Ødegaard,Arsenal,7,MID,0,0,2,1,0,1,0,0,0,0,0
Saša Lukić,Fulham,7,MID,0,0,1,3,0,3,0,0,0,0,0
Georginio Rutter,Brighton,7,MID,0,0,1,0,0,2,0,0,0,0,0
Yasin Ayari,Brighton,7,MID,0,0,1,0,0,1,0,0,0,0,0
Milos Kerkez,Bournemouth,7,DEF,0,0,0,1,0,8,0,0,0,0,0
Pau Torres,Aston Villa,7,DEF,0,0,0,1,0,7,0,0,0,0,0
Pedro Lomba Neto,Chelsea,7,MID,0,1,0,1,0,2,0,0,0,0,0
Kepa Arrizabalaga,Bournemouth,7,GK,0,0,0,0,0,5,0,0,0,15,0
Oleksandr Zinchenko,Arsenal,7,DEF,0,0,1,0,0,0,0,0,0,0,0
Fabian Schär,Newcastle,7,DEF,1,0,0,0,1,4,0,0,0,0,0
Álex Moreno Lopera,Nott'm Forest,6,DEF,0,0,1,1,0,2,0,0,0,0,1
Alex McCarthy,Southampton,6,GK,0,0,0,0,0,2,0,0,0,7,0
Christian Eriksen,Man Utd,6,MID,0,0,2,1,0,0,0,0,0,0,0
Conor Chaplin,Ipswich,6,MID,0,0,0,0,0,1,0,0,0,0,0
Francisco Evanilson de Lima Barbosa,Bournemouth,6,FWD,0,0,2,0,0,5,0,1,0,0,0
Kyle Walker-Peters,Southampton,6,DEF,0,0,0,0,0,8,0,0,0,0,0
Ilkay Gündogan,Man City,6,MID,0,0,0,0,0,3,0,0,0,0,0
Ross Barkley,Aston Villa,6,MID,0,1,0,1,0,2,0,0,0,0,0
João Pedro Ferreira Silva,Nott'm Forest,6,MID,0,1,0,1,0,0,0,0,0,0,0
Alex Scott,Bournemouth,6,MID,0,0,0,0,0,3,0,0,0,0,0
Matheus Luiz Nunes,Man City,6,MID,0,1,0,0,0,0,0,0,0,0,0
Craig Dawson,Wolves,6,DEF,0,0,0,0,0,7,0,0,0,0,0
Taylor Harwood-Bellis,Southampton,6,DEF,0,0,0,2,0,5,0,0,0,0,0
Abdoulaye Doucouré,Everton,6,MID,0,0,0,0,0,8,0,0,0,0,0
Fábio Freitas Gouveia Carvalho,Brentford,6,MID,0,0,0,0,0,5,0,0,0,0,0
Wilson Odobert,Spurs,6,MID,0,0,1,0,0,1,0,0,0,0,0
Cheick Doucouré,Crystal Palace,6,MID,0,1,0,0,0,1,0,0,0,0,0
Mads Roerslev Rasmussen,Brentford,6,DEF,0,0,0,0,0,5,0,0,0,0,0
Victor Kristiansen,Leicester,6,DEF,0,0,0,1,0,8,0,0,0,0,0
Joe Willock,Newcastle,6,MID,0,1,0,0,0,2,0,0,0,0,0
Maxence Lacroix,Crystal Palace,6,DEF,0,0,1,1,0,2,0,0,0,0,0
Jordan Ayew,Leicester,6,MID,0,0,0,2,0,6,0,0,0,0,0
Julián Araujo Zúñiga,Bournemouth,6,DEF,0,0,0,0,0,7,0,0,0,0,0
Sam Johnstone,Wolves,6,GK,0,0,0,0,0,6,0,0,0,8,0
João Victor Gomes da Silva,Wolves,6,MID,0,0,0,3,0,12,0,0,0,0,0
Adam Armstrong,Southampton,5,FWD,0,0,0,1,0,4,0,0,0,0,0
Jack Grealish,Man City,5,MID,0,0,0,1,0,2,0,0,0,0,0
Bobby De Cordova-Reid,Leicester,5,MID,0,0,0,0,0,2,0,0,0,0,0
Pape Matar Sarr,Spurs,5,MID,0,0,0,1,0,2,0,0,0,0,0
Aaron Wan-Bissaka,West Ham,5,DEF,0,0,0,0,0,7,0,0,0,0,0
James Ward-Prowse,Nott'm Forest,5,MID,0,0,1,0,0,3,0,0,0,0,0
Massimo Luongo,Ipswich,5,MID,0,0,0,0,0,4,0,0,0,0,0
Jesper Lindstrøm,Everton,5,MID,0,0,1,0,0,2,0,0,0,0,0
Ian Maatsen,Aston Villa,5,DEF,0,0,0,0,0,1,0,0,0,0,0
Hwang Hee-chan,Wolves,5,MID,0,0,0,0,0,8,0,0,0,0,0
Will Smallbone,Southampton,5,MID,0,0,0,0,0,3,0,0,0,0,0
Leon Bailey,Aston Villa,5,MID,0,0,0,1,0,3,0,0,0,0,0
James Milner,Brighton,5,MID,0,0,1,1,0,1,0,0,0,0,0
Kristoffer Ajer,Brentford,5,DEF,0,0,0,1,0,7,0,0,0,0,0
James Tarkowski,Everton,4,DEF,0,0,0,1,0,14,0,0,0,0,0
Kyle Walker,Man City,4,DEF,0,0,0,0,0,3,0,0,0,0,0
Tommy Doyle,Wolves,4,MID,0,0,0,0,0,3,0,0,0,0,0
Cameron Archer,Southampton,4,FWD,0,0,0,0,0,4,0,1,0,0,0
Lucas Bergvall,Spurs,4,MID,0,0,0,0,0,0,0,0,0,0,0
Jefferson Lerma Solís,Crystal Palace,4,MID,0,0,1,1,0,1,0,0,0,0,0
Jeffrey Schlupp,Crystal Palace,4,MID,0,0,0,0,0,0,0,0,0,0,0
Ben Johnson,Ipswich,4,DEF,0,1,0,0,0,6,0,0,0,0,0
Joachim Andersen,Fulham,4,DEF,0,0,0,1,0,4,0,0,0,0,0
André Trindade da Costa Neto,Wolves,4,MID,0,0,0,1,0,4,0,0,0,0,0
Ashley Young,Everton,4,DEF,0,1,0,1,1,7,0,0,0,0,1
Norberto Bercique Gomes Betuncal,Everton,4,FWD,0,0,0,0,0,4,0,0,0,0,0
Kalvin Phillips,Ipswich,4,MID,0,0,1,1,0,1,0,0,0,0,0
Rayan Aït-Nouri,Wolves,4,DEF,0,1,0,3,0,13,0,0,0,0,0
Edson Álvarez Velázquez,West Ham,4,MID,0,0,0,2,0,6,0,0,0,0,0
Crysencio Summerville,West Ham,4,MID,0,0,0,0,0,4,0,0,0,0,0
Ibrahim Sangaré,Nott'm Forest,4,MID,0,0,1,2,0,2,0,0,0,0,0
Rodrigo Bentancur,Spurs,4,MID,0,0,0,3,0,3,0,0,0,0,0
Rodrigo Martins Gomes,Wolves,4,MID,0,0,0,0,0,6,0,0,0,0,0
Conor Bradley,Liverpool,4,DEF,0,0,0,0,0,1,0,0,0,0,0
Cody Gakpo,Liverpool,4,FWD,0,0,0,1,0,1,0,0,0,0,0
Declan Rice,Arsenal,4,MID,0,0,2,2,1,3,0,0,0,0,0
Renato Palma Veiga,Chelsea,4,MID,0,0,1,1,0,1,0,0,0,0,0
Eddie Nketiah,Crystal Palace,4,FWD,0,0,1,0,0,2,0,0,0,0,0
Harrison Reed,Fulham,4,MID,0,0,0,1,0,1,0,0,0,0,0
Odsonne Edouard,Leicester,4,FWD,0,0,0,0,0,2,0,0,0,0,0
Ethan Pinnock,Brentford,4,DEF,0,0,0,1,0,9,1,0,0,0,0
Oliver Skipp,Leicester,4,MID,0,0,0,1,0,4,0,0,0,0,0
Nathaniel Clyne,Crystal Palace,3,DEF,0,0,0,0,0,3,0,0,0,0,0
Vitalii Mykolenko,Everton,3,DEF,0,0,0,0,0,10,0,0,0,0,0
Archie Gray,Spurs,3,MID,0,0,0,0,0,0,0,0,0,0,0
Gonçalo Manuel Ganchinho Guedes,Wolves,3,MID,0,0,0,0,0,3,0,0,0,0,0
Wes Burns,Ipswich,3,MID,0,0,0,1,0,1,0,0,0,0,0
Dean Huijsen,Bournemouth,3,DEF,0,0,0,1,0,4,0,0,0,0,0
Kosta Nedeljković,Aston Villa,3,DEF,0,0,0,0,0,2,0,0,0,0,0
Nélson Cabral Semedo,Wolves,3,DEF,0,0,0,2,0,5,0,0,0,0,0
Kasey McAteer,Leicester,3,MID,0,0,0,0,0,0,0,0,0,0,0
Yehor Yarmoliuk,Brentford,3,MID,0,0,0,0,0,2,0,0,0,0,0
Niclas Füllkrug,West Ham,3,FWD,0,0,0,0,0,2,0,0,0,0,0
Konstantinos Tsimikas,Liverpool,3,DEF,0,0,0,0,0,0,0,0,0,0,0
Will Hughes,Crystal Palace,3,MID,0,0,0,2,0,4,0,0,0,0,0
Julio Enciso,Brighton,3,MID,0,0,0,0,0,0,0,0,0,0,0
Orel Mangala,Everton,3,MID,0,0,0,0,0,2,0,0,0,0,0
Willy Boly,Nott'm Forest,3,DEF,0,0,0,0,0,1,0,0,0,0,0
Kieran Trippier,Newcastle,3,DEF,0,0,0,0,0,2,0,0,0,0,0
Yerson Mosquera,Wolves,3,DEF,0,0,0,2,0,12,0,0,0,0,0
Kiernan Dewsbury-Hall,Chelsea,3,MID,0,0,0,0,0,1,0,0,0,0,0
Sandro Tonali,Newcastle,3,MID,0,0,0,0,0,1,0,0,0,0,0
Marcos Senesi,Bournemouth,3,DEF,0,0,0,2,0,4,0,0,0,0,0
Chiedozie Ogbene,Ipswich,3,MID,0,0,0,0,0,1,0,0,0,0,0
Jack Clarke,Ipswich,3,MID,0,0,0,0,0,0,0,0,0,0,0
Caleb Okoli,Leicester,3,DEF,0,0,0,1,0,5,0,0,0,0,0
Sepp van den Berg,Brentford,3,DEF,0,0,0,0,0,6,0,0,0,0,0
Billy Gilmour,Brighton,3,MID,0,0,0,0,0,1,0,0,0,0,0
